"idno"	"chip_meth"	"pos_meth"	"site"	"bcell"	"tcell"	"nkcell"	"neutro"
5022959	6929718158	"R05"	"JHU"	0.0668220247127682	0.0721802805624526	0.096205033275374	0.191367584063917
5022967	5806361044	"R04"	"JHU"	0.092053172095163	0.0815914235798297	0.0146780046579645	0.250264865134657
5022983	5854945036	"R04"	"JHU"	0.133827029549414	0.000866926744690022	0.127298707270145	0.226796492979238
5022991	6229017114	"R01"	"JHU"	0.103134728880102	0.165799739921977	0.143801115745004	0.132109948474919
6010008	6229033043	"R04"	"UMN"	0.16990964961599	0.0111616818378847	0.0398093484265829	0.15849628947511
6010024	5854945054	"R02"	"UMN"	0.0550774488409838	0.00173385348938015	0.15911869083796	0.147436889575213
6010032	5859594022	"R06"	"UMN"	0.0573743340489352	0.00124620719549196	0.12625250501002	0.265527453665443
6010040	7507867013	"R05"	"UMN"	0.086362557520885	0.136703511053316	0.0314683420895846	0.232270990597024
6010059	6229025160	"R03"	"UMN"	0.0559014019431395	0.00579757260511482	0.0707787491197508	0.181131533063641
6010067	7810920045	"R05"	"UMN"	0.0881507743765275	0.122832683138275	0.21664951524671	0.205077084241788
6010083	6229076048	"R03"	"UMN"	0.100402665841722	0.00243823146944078	0.132575737420631	0.23061730470713
6010091	6229025011	"R02"	"UMN"	0.116519579625982	0.00839835283918511	0.232410767480908	0.256592462390457
6010121	6929718158	"R03"	"UMN"	0.31157998807331	0.000921109666233155	0.157720847099605	0.18211431193405
6010148	6229017142	"R02"	"UMN"	0.0788918697754924	0.0260078023407022	0.100362887938038	0.135702857088514
6010172	5806361044	"R02"	"UMN"	0.0906836088878883	0.004605548331166	0.128728342101797	0.245419959044094
6010180	5854945002	"R05"	"UMN"	0.0641301586551802	0.509829044086811	0.15950820560039	0.15635073095135
6010237	6229076105	"R02"	"UMN"	0.0995378588162113	0.0416666666666666	0.348914044304826	0.255946780478812
6010253	5854945053	"R03"	"UMN"	0.0364753598685194	0.00834416991764197	0.171121896352589	0.203508189653931
6010261	6229017119	"R03"	"UMN"	0.138862356880155	0.00238404854789775	0.156144132231578	0.252347154947941
6010270	5854945024	"R03"	"UMN"	0.0879285173514604	0.00417208495882093	0.140822184910361	0.262579187843194
6010288	7810920051	"R01"	"UMN"	0.0715892362643241	0.0448092761161681	0.160049829388507	0.208105150128855
6010300	7810920037	"R03"	"UMN"	0.0934695321785874	0.0509319462505419	0.079077073065049	0.253102885810065
6010377	6190773029	"R01"	"UMN"	0.0167382784593468	0.00243823146944078	0.0280561122244489	0.226032875049073
6010415	8221916053	"R05"	"UMN"	0.051523697668071	0.181404421326398	0.0972756323457726	0.220289655116885
6010474	7810920009	"R01"	"UMN"	0.0861187314151766	0.014629388816645	0.219357634187293	0.213735553849148
6010482	7800246109	"R06"	"UMN"	0.0973173337015581	0.249241439098396	0.203679771890952	0.152352658241837
6010490	8221924069	"R04"	"UMN"	0.056679342110419	0.0358149111400087	0.0877809546679424	0.178587430734492
6010504	6229017114	"R06"	"UMN"	0.0944710105740325	0.0846728051014461	0.148350755565184	0.129134980823695
6010547	6229025011	"R04"	"UMN"	0.049576494075134	0.00108365843086256	0.0685950168663227	0.199140958728035
6010555	8221916118	"R02"	"UMN"	0.0642912155840322	0.0142501083658431	0.142736331992792	0.231654409476903
6010601	5859594026	"R03"	"UMN"	0.0932339712869958	0.0126246207195492	0.0324432649081947	0.274656403079168
6010610	5854945034	"R01"	"UMN"	0.0543998146768573	0.00287169484178584	0.178898337214971	0.23319241140837
6010652	6229076038	"R06"	"UMN"	0.0716681318712642	0.00162548764629389	0.113667251774763	0.218290011992738
6010709	8221924069	"R01"	"UMN"	0.0606807482092243	0.0047680970957954	0.20148404917944	0.174704812355436
6010725	8221924139	"R05"	"UMN"	0.0190452562635966	0.005418292154313	0.153179515040129	0.104576515911085
6010733	5806361015	"R03"	"UMN"	0.177938313022528	0.00390117035110538	0.173516515138475	0.217857818279526
6010792	7800246180	"R03"	"UMN"	0.0894560715176338	0.0346228868660599	0.0240480961923848	0.177960248540368
6010806	6229076135	"R04"	"UMN"	0.088283191264078	0.00482228001733853	0.248402704366776	0.186067926981204
6010814	5806361057	"R06"	"UMN"	0.0629922446362188	0.0583931735532562	0.0840501966147997	0.258127591463348
6010822	8221924147	"R02"	"UMN"	0.124027087348834	0.00119202427394882	0.124898445539728	0.19554000365009
6010857	6190773033	"R04"	"UMN"	0.122112708050624	0.406100996965756	0.252288360504793	0.185192785212106
6010911	5806361044	"R06"	"UMN"	0.0663639044690697	0.00503901170351106	0.0216107891458592	0.281321591305075
6010920	7810920110	"R03"	"UMN"	0.0845524431138872	0.048114434330299	0.0663502841470135	0.234149088820599
6010938	5806361040	"R02"	"UMN"	0.0606717310572881	0.000108365843086267	0.205004603802199	0.208609696562327
6010970	6190773023	"R06"	"UMN"	0.0842913909870927	0.295459471174686	0.174619509288848	0.185690924713362
6011004	5859594026	"R05"	"UMN"	0.0985513094950101	0.00254659731252704	0.0627985147143135	0.241189090630649
6011039	6229076038	"R03"	"UMN"	0.0841755068258319	0.0134915474642393	0.0355305205004603	0.226722693753209
6011055	6190773029	"R02"	"UMN"	0.104580650425294	0.0215648027741656	0.0415425445485565	0.169974230243867
6011071	8221924147	"R05"	"UMN"	0.0567985618522662	0.004605548331166	0.137518279802849	0.28531025669101
6011080	6190773033	"R02"	"UMN"	0.0673323346064376	0.000108365843086267	0.0510751232194118	0.182213805697019
6011098	6247004010	"R02"	"UMN"	0.100669679448703	0.00498482878196793	0.145155175215295	0.180284256662042
6011101	6190773038	"R06"	"UMN"	0.0605145737257345	0.0001625487646294	0.107674809077615	0.180042164182141
6011152	5854945054	"R03"	"UMN"	0.0824153806976142	0.00276332899869958	0.0840600119157233	0.202262157944677
6011160	5806361045	"R04"	"UMN"	0.0913463593888224	0.315723883831816	0.135893408438499	0.24173155517746
6011179	5859594022	"R01"	"UMN"	0.105798223063311	0.00108365843086256	0.0640199317554027	0.218090389992564
6011187	7507867013	"R02"	"UMN"	0.0836256048570441	0.000812743823146889	0.0937009153442019	0.240410575155431
6011195	7507867004	"R03"	"UMN"	0.0500758725341427	0.0055808409189424	0.106374911986134	0.209688562221996
6011217	7810920108	"R04"	"UMN"	0.0892923059150849	0.169982862481798	0.0389969127444078	0.2077148154939
6011292	7800246180	"R05"	"UMN"	0.0857552373517612	0.249078890333767	0.170418469440708	0.225398700940223
6011306	6229076168	"R04"	"UMN"	0.0844842259821375	0.000812743823146889	0.0916983863148031	0.216945760278413
6011314	5806361005	"R05"	"UMN"	0.0683608858757178	0.00157130472475075	0.18436873747495	0.251247860360038
6011390	5854671023	"R03"	"UMN"	0.0567030027639355	0.00671868227134809	0.18679185379404	0.225595342163269
6011489	7810920052	"R03"	"UMN"	0.117159526044687	0.127871694841786	0.131343768618318	0.1982078392287
6011527	5806361038	"R04"	"UMN"	0.0724302673726914	0.00189640225400955	0.0684679203352104	0.21578944943839
6011535	6190773022	"R05"	"UMN"	0.0910844298274702	0.0155504984828782	0.090667822130748	0.219263577189868
6011551	8221916140	"R05"	"UMN"	0.0519162464087904	0.000596012136974466	0.104788350788276	0.221360087928388
6011578	6229025162	"R05"	"UMN"	0.0512458949245034	0.00438881664499347	0.0707902291068624	0.207832759546094
6011586	8221924080	"R01"	"UMN"	0.0687926718098912	0.169779444578134	0.0697069815306288	0.143407749316716
6011594	7810920057	"R02"	"UMN"	0.112826706124446	0.0405830082358041	0.053891566917619	0.15009027663957
6011616	6229076168	"R03"	"UMN"	0.0618953124417406	0.00433463372345033	0.116828251096788	0.229743455045747
6011632	5854945053	"R04"	"UMN"	0.0642436469034695	0.000866926744690022	0.0925591681202302	0.22544894712371
6011683	6190773029	"R05"	"UMN"	0.0929107602486198	0.00281751192024271	0.0221524129339761	0.222118818877197
6011721	7810920051	"R02"	"UMN"	0.0328641485113459	0.188706820607694	0.1218938209099	0.196385125802673
6011845	5859594019	"R02"	"UMN"	0.0870381895303879	0.00720632856523629	0.0690923093792382	0.227397460251843
6011853	6229076038	"R04"	"UMN"	0.0969003033175398	0.0001625487646294	0.0710068786221091	0.279183717918465
6011888	5854671023	"R05"	"UMN"	0.0755553409182408	0.367360208062419	0.192168120023831	0.143277715078319
6011896	6229025162	"R02"	"UMN"	0.0402462064695334	0.000216731686172533	0.137518279802849	0.175377056383768
6011918	6229017153	"R06"	"UMN"	0.0858020911227259	0.440778066753359	0.231167682407524	0.214765756941673
6011926	7507867004	"R02"	"UMN"	0.108232126816563	0.0854464672735153	0.0820018415208796	0.131536888181544
6011950	5806361023	"R02"	"UMN"	0.0796525505162801	0.00254659731252704	0.103179331636245	0.192158036965766
6011969	5806361039	"R06"	"UMN"	0.10072491900128	0	0.0637491198613443	0.261877713414519
6011993	7810920108	"R04"	"UMN"	0.136733145458487	0.330895101863892	0.20115907490657	0.169609664063329
6012000	5854945054	"R06"	"UMN"	0.0743024693872812	0.103432942962664	0.147975391816814	0.311623428887083
6012078	7810920072	"R02"	"UMN"	0.0890161680241284	0.000270914607715667	0.231490007041109	0.227251700573054
6012108	5854945041	"R03"	"UMN"	0.0966202217978711	0.0539609481097305	0.184477062232573	0.227423723250019
6012116	8221924139	"R01"	"UMN"	0.104067681342511	0.000596012136974466	0.0560699676274273	0.184078707409105
6012124	5854945053	"R05"	"UMN"	0.0851724936475824	0.00254659731252704	0.330932134539349	0.22546183871513
6012159	5854945038	"R05"	"UMN"	0.116509138017253	0.00471391417425226	0.208778265741186	0.189950079853012
6012183	6190773034	"R05"	"UMN"	0.0899482985908343	0.00265496315561331	0.223344803415392	0.171225827419966
6012191	8221924139	"R01"	"UMN"	0.0758037094146858	0.195166883398353	0.0869847803715539	0.239292822771961
6012248	7810920108	"R06"	"UMN"	0.0909463218420136	0.000596012136974466	0.0679196230298434	0.151002781669062
6012256	6229017153	"R06"	"UMN"	0.0850661239472887	0.00503901170351106	0.256079727021611	0.277280388652301
6012264	6247004010	"R02"	"UMN"	0.0803430805129576	0.331924577373212	0.21215403780534	0.276475802435733
6012272	5806361008	"R01"	"UMN"	0.189913348471268	0.0954161248374512	0.0807374364626696	0.239010969785088
6012280	7507867014	"R05"	"UMN"	0.0617649127983419	0.166666666666667	0.170124031847479	0.199413429379979
6012310	6229076077	"R03"	"UMN"	0.113218502750639	0.0305049848287819	0.0144613551427178	0.25316224380552
6012329	6229025016	"R04"	"UMN"	0.107228831883178	0.000704377980060733	0.112711910307101	0.239876568807635
6012418	6190773038	"R06"	"UMN"	0.0592985270682387	0.00195058517555269	0.106212424849699	0.208824140567962
6012477	7810920063	"R04"	"UMN"	0.0577226229188542	0.0307758994364976	0.0587780154956895	0.227238709698952
6012485	7810920072	"R01"	"UMN"	0.117791601490378	0.266634156913741	0.196338623192331	0.154716507206441
6012493	5854671023	"R03"	"UMN"	0.0778710184999017	0.288849154746424	0.270216107891459	0.226604000202708
6012515	6229033025	"R02"	"UMN"	0.0894346289910948	0.000812743823146889	0.147159183231327	0.179146858334268
6012540	6229017137	"R03"	"UMN"	0.0548433459121231	0.00883181621153017	0.0888777071952855	0.243760989626661
6012590	6229076077	"R06"	"UMN"	0.145465972003392	0.213209796272215	0.257605607369462	0.23959383852057
6012604	5806361015	"R04"	"UMN"	0.15092045426938	0.00406371911573467	0.00758273303363488	0.242815027445185
6012655	6229033025	"R03"	"UMN"	0.0609626903018058	0.00438881664499347	0.0660239397714347	0.224109447527522
6012671	5854945038	"R02"	"UMN"	0.0912463706211675	0.0172301690507152	0.0348805719547203	0.211362821650603
6012698	6229025162	"R01"	"UMN"	0.0689972363171643	0.000541829215431333	0.0717165460800937	0.161815854532023
6012701	6190773039	"R05"	"UMN"	0.102636423927221	0.00200476809709582	0.260555995977728	0.235472926543932
6012710	7507867012	"R05"	"UMN"	0.102179626439838	0.020047680970958	0.0614742999512539	0.248787676124386
6012728	6229033043	"R06"	"UMN"	0.0331207434542202	0.0219982661465106	0.0675404863781617	0.201155122731998
6012744	8221924080	"R04"	"UMN"	0.0718418003956233	0.133452535760728	0.189514163462059	0.133707348875917
6012779	5854671015	"R05"	"UMN"	0.025231968668373	0.000108365843086267	0.130746183461501	0.222114457105986
6012787	5859594019	"R03"	"UMN"	0.0638469622585962	0.000433463372345066	0.150338304466148	0.223589051790334
6012817	7810920009	"R03"	"UMN"	0.0875245974918037	0.0903771131339401	0.146514596021439	0.177823420307039
6012841	6229076135	"R03"	"UMN"	0.125333229540701	0.0001625487646294	0.107133185289498	0.204808550944692
6012850	6247004010	"R01"	"UMN"	0.376707132018209	0.127325798742726	0.186070612723458	0.185143238386507
6012868	5806361050	"R01"	"UMN"	0.0665709141076321	0.00270914607715644	0.117803173915398	0.21255619955582
6012884	5854945022	"R04"	"UMN"	0.129553626469827	0.00964456003467706	0.0390510751232194	0.31804895295474
6012892	5806361014	"R06"	"UMN"	0.129116333677762	0.0986597112409562	0.0290532826625349	0.204379584833877
6012906	7810920057	"R01"	"UMN"	0.0673388667408875	0.000541829215431333	0.147484157504198	0.207393703452337
6012922	7800246109	"R02"	"UMN"	0.0752474770619407	0.0496315561335067	0.0510491484554106	0.201677854630167
6012930	6229017119	"R04"	"UMN"	0.0621743877695697	0.000866926744690022	0.135206288620964	0.251101514890836
6012973	8221916088	"R02"	"UMN"	0.0917179524238905	0.10820329432163	0.0524291826897038	0.146055096353694
6013007	6055574023	"R06"	"UMN"	0.0892882967593904	0.00677286519289122	0.035097221469967	0.2216619299885
6013023	5854945052	"R02"	"UMN"	0.049456413407837	0.00465973125270913	0.0724692628500244	0.267735494287885
6013058	6190773037	"R03"	"UMN"	0.0694115037998757	0.00650195058517555	0.13529762227157	0.231405434330191
6013066	5859594023	"R03"	"UMN"	0.171433658469813	0.396317919854781	0.250338514867573	0.219323976721262
6013171	8221916140	"R03"	"UMN"	0.0409162672253143	0.309980494148244	0.236202133997725	0.258995285649471
6013180	6055574024	"R03"	"UMN"	0.089408106656251	0.254502648944221	0.10859758115911	0.115685576415566
6013228	7800246108	"R01"	"UMN"	0.086040667561527	0.0315344603381015	0.126306667388832	0.1545767090466
6013236	7800246180	"R02"	"UMN"	0.10440888970392	0.201452102297356	0.132210366679305	0.139770775123781
6013252	6190773034	"R04"	"UMN"	0.0691786864174525	0.141051680998415	0.164653631587499	0.217036720797804
6013295	5806361039	"R04"	"UMN"	0.109715578476083	0.0380429393879207	0.0673362473940765	0.246944671183629
6013309	6929718158	"R05"	"UMN"	0.0865204316694	0.0766146510619853	0.194280452797487	0.167975475851289
6013350	5854945002	"R06"	"UMN"	0.16755741592603	0.0216731686172519	0.164003683041759	0.194145160978815
6013368	5806361057	"R02"	"UMN"	0.125665265491387	0.0004876462938882	0.0377511780317391	0.254335482195929
6013384	6229017119	"R01"	"UMN"	0.0999868816744744	0.00119202427394882	0.090992796403618	0.236587055351984
6013392	6229025160	"R05"	"UMN"	0.0952414780816753	0.00303424360641524	0.0965715214212208	0.219286472018439
6013406	8221924042	"R01"	"UMN"	0.102754326833337	0.00276332899869958	0.0622691323588433	0.235378120840245
6013457	6055574023	"R03"	"UMN"	0.0813040329508057	0.000704377980060733	0.0297351459676108	0.229796480188927
6013465	5854945052	"R01"	"UMN"	0.127123847380697	0.110302619133593	0.214573399974852	0.245000712783784
6013473	5859594019	"R01"	"UMN"	0.110027626078156	0.000433463372345066	0.0809055067222588	0.187369676061495
6013481	5854671024	"R06"	"UMN"	0.151760185922672	0.17639007875411	0.202188160103992	0.166230887768427
6013490	6229033025	"R04"	"UMN"	0.0791221838457676	0.00417208495882093	0.144664800718232	0.235293389010094
6013520	5854671023	"R02"	"UMN"	0.196997615434641	0.483528391850889	0.340431615394952	0.233877792119865
6013554	6190773033	"R03"	"UMN"	0.0721421298130802	0.258181621153013	0.0159779017494448	0.163095169503836
6013562	7800246108	"R06"	"UMN"	0.0596692316385224	0.0139250108365843	0.157991658993663	0.193540407671517
6013570	5806361039	"R02"	"UMN"	0.0639881320058472	0.0334308625921109	0.046687970535666	0.230843425415539
6013635	5859594016	"R04"	"UMN"	0.126254066770328	0.0847825144368073	0.174555579123305	0.191501309051747
6013694	7810920009	"R04"	"UMN"	0.107117603885929	0.0597637624620719	0.107871023490023	0.157068030231354
6013708	6190773037	"R06"	"UMN"	0.124784265378408	0.0003250975292588	0.0190109949628988	0.206308020698516
6013724	7800246108	"R02"	"UMN"	0.155972252330371	0.00222149978326835	0.098736208405759	0.286243722055994
6013759	6229017114	"R02"	"UMN"	0.1052491181601	0.0273081924577373	0.0920291263728421	0.141816789090898
6013805	8221916118	"R03"	"UMN"	0.0603603030745131	0.122778500216732	0.238151979634946	0.179429165823178
6013848	6190773037	"R06"	"UMN"	0.0941206730156563	0.0282293021239706	0.078589611655744	0.225710872914799
6013856	6229025016	"R02"	"UMN"	0.0970137211348859	0.000921109666233155	0.179764935275957	0.235186808881814
6013872	7810920098	"R01"	"UMN"	0.11247482417502	0.384211096662332	0.322103666793046	0.157286977983357
6013880	6229025022	"R03"	"UMN"	0.0870143291184671	0.359666233203294	0.219628446081352	0.19950165213152
6013910	8221924042	"R02"	"UMN"	0.0767722688713584	0.00113784135240569	0.113145209337594	0.178747938087341
6013937	6190773029	"R02"	"UMN"	0.0936132062808634	0.227628337465274	0.0439256892162704	0.162617853465867
6013945	5806361045	"R02"	"UMN"	0.0429626581614752	0.00130039011703509	0.0677029735145968	0.193206211699637
6013988	6229025008	"R03"	"UMN"	0.0613326900270734	0.0006501950585176	0.188268428749391	0.236946802502606
6013996	7507867004	"R05"	"UMN"	0.0786434237554756	0.00124620719549196	0.0714401776526025	0.141704133037214
6014020	7810920072	"R02"	"UMN"	0.0368714707365721	0.000975292587776289	0.110057953745328	0.217374619642361
6014062	5854945022	"R02"	"UMN"	0.094647961458957	0.000433463372345066	0.144776038563614	0.222073437174431
6014089	5854945052	"R05"	"UMN"	0.104961429671544	0.0453511053315995	0.158099983751286	0.224497122673994
6014097	6229017158	"R01"	"UMN"	0.0780982184124748	0.303428884093632	0.262579212479012	0.187957481735107
6014100	7507867014	"R06"	"UMN"	0.0526952327508606	0.14368160479916	0.151546335915073	0.203116669148193
6014119	8221916053	"R02"	"UMN"	0.0453752262783981	0.0004876462938882	0.0620700861181823	0.292512862276809
6014127	7507867013	"R05"	"UMN"	0.0473997181564884	0.0132206328565236	0.112116124140172	0.24997768759622
6014151	6229076105	"R01"	"UMN"	0.0833245006095852	0.00677286519289122	0.195634512267779	0.210442699564342
6014178	8221924139	"R06"	"UMN"	0.0878301724234653	0.0380905938448202	0.0147863294155879	0.196349087012465
6014186	5854945042	"R06"	"UMN"	0.0315010099575165	0	0.194984563722039	0.242538870080587
6014194	6055574023	"R02"	"UMN"	0.10961891440309	0.00254659731252704	0.221469966960949	0.253995426298869
6014208	6229076111	"R04"	"UMN"	0.0788367415592609	0.34053966189857	0.082435140551373	0.163458126057913
6014259	7810920072	"R06"	"UMN"	0.0805836794257344	0.0476285452666894	0.122731950387261	0.222402915144768
6014267	5854945052	"R06"	"UMN"	0.0776595070777589	0.00547247507585613	0.140280561122245	0.208843820004033
6014291	7800246106	"R04"	"UMN"	0.0820387889587097	0.0185305591677504	0.13237285381574	0.239715926381435
6014330	8221924069	"R06"	"UMN"	0.0546904768269246	0.0006501950585176	0.0318382246821286	0.230094823997023
6014364	5854671024	"R03"	"UMN"	0.0685685040138856	0.0767865732354207	0.103504305909116	0.257786003221135
6014410	6229076168	"R05"	"UMN"	0.101013886068136	0.00167967056783702	0.127009009906711	0.250497410981279
6014437	7810920072	"R05"	"UMN"	0.103117224267302	0.0119744256610317	0.104641715864161	0.222296546254494
6014445	5806361039	"R02"	"UMN"	0.106963214789541	0.0003250975292588	0.131235443860694	0.26485177355285
6014453	5854945041	"R06"	"UMN"	0.111019565797172	0.00590593844820109	0.146021773276282	0.251952775273759
6014470	5806361008	"R02"	"UMN"	0.105872520548385	0.143646473124421	0.217082814277203	0.170249572429217
6014496	6229017156	"R04"	"UMN"	0.119091412313931	0.0133289986996099	0.116453661417561	0.293406258159042
6014500	5806361050	"R06"	"UMN"	0.0532554662378891	0.152437818987856	0.188327144596926	0.153296720140992
6014518	6229017142	"R03"	"UMN"	0.0919618172537769	0.0918229960271091	0.191572333856903	0.114196594242753
6014526	5806361008	"R05"	"UMN"	0.0476184297116072	0.00384698742956224	0.125223419812598	0.276774213353067
6014542	7810920063	"R01"	"UMN"	0.0675699950306918	0.228543563068921	0.0224232248280345	0.194839812768873
6014585	5806361049	"R04"	"UMN"	0.12417032531328	0.0124830762899696	0.107297238009048	0.213984937067241
6014593	8221924080	"R03"	"UMN"	0.0536319424232178	0.000975292587776289	0.120593650229428	0.183812873289427
6014690	7810920037	"R01"	"UMN"	0.0744450975598357	0.000433463372345066	0.109516329957212	0.178486089717019
6014739	6229017126	"R04"	"UMN"	0.0901564237995796	0.000596012136974466	0.212424849699399	0.275613762585021
6014755	6229017157	"R02"	"UMN"	0.0769427535958902	0.190994798439532	0.188485078264637	0.151059354913146
6014763	7810920108	"R01"	"UMN"	0.0633905847399504	0.00596012136974422	0.00184152087959699	0.207456669244649
6014771	6229017158	"R06"	"UMN"	0.0683386838586467	0.107661465106199	0.163895358284136	0.151741174738309
6014836	5854671015	"R02"	"UMN"	0.0391567078744806	0.000379280450801933	0.216627283124097	0.161303374079577
6014879	6229076105	"R04"	"UMN"	0.100986430451935	0.072334200260078	0.108606313029291	0.207909338160627
6014917	8221916098	"R06"	"UMN"	0.096562141692776	0.300851031300132	0.172926740273128	0.154241556432538
6014950	6229017126	"R02"	"UMN"	0.093004250861317	0.0001625487646294	0.247847045442236	0.218520360748447
6014968	8221924080	"R02"	"UMN"	0.0904527720138976	0.00205895101863895	0.109521134280103	0.226015058642873
6014992	5806361044	"R05"	"UMN"	0.0808534257692226	0.106533113782277	0.0297893083464226	0.243997976965251
6015018	6190773038	"R01"	"UMN"	0.0425640917035146	0.00298006068487211	0.0554622759031577	0.196802465999072
6015069	6229076168	"R02"	"UMN"	0.0958484576932565	0.00747724317295184	0.129341195266542	0.217598607318814
6015077	7810920009	"R05"	"UMN"	0.0903940898856868	0.00644776766363242	0.117424037263717	0.225564144240356
6015085	7507867004	"R05"	"UMN"	0.0751986740118743	0	0.128364837783675	0.144133094989842
6015107	6229017119	"R02"	"UMN"	0.0948804395472592	0.00308842652795838	0.067323836862915	0.166729909914714
6015166	5854671019	"R02"	"UMN"	0.0480888103911213	0.0534970813048106	0.134214374695337	0.166987585780261
6015182	7800246106	"R01"	"UMN"	0.0759804847684433	0.122670134373645	0.227373666251422	0.173144829503483
6015220	7810920057	"R02"	"UMN"	0.0870524304263539	0.00276332899869958	0.170726828986063	0.212801297562419
6015239	5806361040	"R01"	"UMN"	0.0906434058474027	0.000704377980060733	0.072198450955966	0.288546923641352
6015247	7810920045	"R01"	"UMN"	0.113450705490168	0.0398786302557433	0.129817139770718	0.165870116012069
6015255	5859594022	"R02"	"UMN"	0.104331625192188	0.000596012136974466	0.109664494326608	0.272949006315134
6015263	5806361043	"R04"	"UMN"	0.0958927847127947	0.328619419159081	0.138980664030764	0.173539251175828
6015271	6055574023	"R01"	"UMN"	0.0688092951465785	0.000704377980060733	0.0284894112549423	0.245352416877457
6015336	5806361057	"R06"	"UMN"	0.0749259222804203	0.00146293888166449	0.0287602231490007	0.226211943146513
6015352	6229076111	"R03"	"UMN"	0.105903923412849	0.24739921976593	0.230406759464876	0.218396849713158
6015379	6229076135	"R01"	"UMN"	0.0042476603914457	0.000704377980060733	0.220234560857753	0.15702876469145
6015387	8221916098	"R04"	"UMN"	0.0583679203470008	0.000541829215431333	0.0726317499864594	0.191144239508774
6015395	5806361014	"R05"	"UMN"	0.0901184916035153	0.00189640225400955	0.0193273926745648	0.280965804118803
6015409	6229017137	"R06"	"UMN"	0.0690597984045278	0.191265713047247	0.235196488127129	0.228791402516634
6015468	6229025160	"R04"	"UMN"	0.0714084676154455	0.128955353272649	0.140822184910361	0.235421174074158
6015492	8221924042	"R03"	"UMN"	0.0567727010094571	0.0904532093547913	0.0657374113287368	0.224634808776011
6015549	6229017153	"R02"	"UMN"	0.0808203372609765	0.000596012136974466	0.137313524456812	0.265164789512263
6015557	8221916098	"R01"	"UMN"	0.0952550197110868	0.282523168017664	0.17756149135017	0.159520924300682
6015573	7810920108	"R01"	"UMN"	0.0718666658023143	0.0306133506718682	0.102746032605752	0.111067710896652
6015581	7810920009	"R02"	"UMN"	0.0798814693121224	0.010890767230169	0.189297513946812	0.140235178226064
6015590	6229076168	"R06"	"UMN"	0.0915817207982506	0.000270914607715667	0.112008465505743	0.215485211695006
6015603	7800246106	"R01"	"UMN"	0.113666902655332	0.206070492268744	0.128592248285154	0.160082937883701
6015611	7507867013	"R01"	"UMN"	0.0493822530078177	0.182813177286519	0.0673779992417267	0.161343476631472
6015638	8221916053	"R01"	"UMN"	0.0679398191423581	0.104031209362809	0.068814156383539	0.181709821104888
6015654	8221924147	"R06"	"UMN"	0.0342488373456967	0.201289553532726	0.0709527162432974	0.256641988776288
6015662	6229025162	"R03"	"UMN"	0.0498686446977243	0.112958583686763	0.175594432107458	0.182681255583747
6015786	6055574024	"R05"	"UMN"	0.0932103497680646	0.183204732793953	0.15420437438446	0.121395464921457
6015794	5806361008	"R03"	"UMN"	0.0535053333817133	0.0321304724750758	0.261116828251097	0.240885726647757
6015816	8221924080	"R06"	"UMN"	0.0902438665165589	0.154367143476376	0.0675848128286469	0.141357733744029
6015824	6229033043	"R03"	"UMN"	0.106124672806969	0.0240572171651495	0.108595569517413	0.20579258675333
6015832	8221924147	"R03"	"UMN"	0.0689127565041474	0.066861725184222	0.124086009857553	0.236050723500556
6015859	6229076038	"R02"	"UMN"	0.0904373692571639	0.00162548764629389	0.120782104750041	0.208967648125751
6015891	6229017156	"R01"	"UMN"	0.128505735202845	0.00883181621153017	0.159237393706332	0.201260180349192
6015948	5854945052	"R01"	"UMN"	0.121213172867286	0.00200476809709582	0.173102962682121	0.312997069186226
6016006	6229025022	"R03"	"UMN"	0.0550181685222283	0.004605548331166	0.215782917185723	0.248503479414848
6016022	7800246109	"R06"	"UMN"	0.12939259172622	0.00482228001733853	0.0625197138108229	0.199634537693748
6016057	7810920051	"R05"	"UMN"	0.0794196813320291	0.0407388085195933	0.226344581054	0.220317133339439
6016073	8221924069	"R02"	"UMN"	0.0608528139290635	0.171373707719935	0.297730596327791	0.218573044857015
6016120	7810920076	"R06"	"UMN"	0.0909945171109341	0.00200476809709582	0.0609868385419488	0.226620478489599
6016138	7507867014	"R02"	"UMN"	0.100116751320902	0.27649544863459	0.194497102312734	0.276040005251614
6016146	7810920052	"R02"	"UMN"	0.0375983845670077	0.000379280450801933	0.172236364621134	0.262190222283494
6016162	6229017158	"R01"	"UMN"	0.0866167635454151	0.0506023706220247	0.0597411038292802	0.185109853011724
6016170	6229017119	"R06"	"UMN"	0.122598879046537	0.00113784135240569	0.087797216053729	0.248012589460026
6016189	6190773022	"R04"	"UMN"	0.0741900382863251	0.00406371911573467	0.180739858094567	0.207922618726371
6016200	6229017113	"R05"	"UMN"	0.0220202036204221	0.00742306025140871	0.120402968098359	0.192738071380377
6016219	6229076135	"R01"	"UMN"	0.0808930428796328	0.0353731180367993	0.162984997751239	0.160342145250924
6016227	6229017113	"R02"	"UMN"	0.067536025478029	0.32894451668834	0.153809500732854	0.111176157475566
6016278	8221916088	"R06"	"UMN"	0.0847132201982583	0.131765875219591	0.109672048816179	0.212084279458319
6016286	8221924080	"R02"	"UMN"	0.0572996175101389	5.41829215431333e-05	0.0178735850078535	0.170466918511139
6016308	6229017158	"R02"	"UMN"	0.0723340684097933	0.134048547897703	0.0819412614404406	0.176066155686777
6016316	5806361015	"R05"	"UMN"	0.12405403432213	0.0003250975292588	0.0648654836917488	0.207967830196873
